ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Source,IPA
821,24,Olvasgatok,Olvas-gat-ok,read-FRQ-1SG,I read (repeatedly),,,,,
822,24,Holnap elmegyek a boltba,Holnap	el-megy-ek	a	bolt-ba,tomorrow	PRV-go-PRS.1SG	DEF	shop-ILL,Tomorrow I will go to the shop,,,,,
823,24,"Elmennék a boltba, ha nem esne az eső","El-men-né-k	a	bolt-ba,	ha	nem	es-ne	az	eső",PRV-go-COND-1SG	DEF	shop-ILL	if	NEG	fall-COND.3SG	DEF	rain,"I would go to the shop, if it did not rain",,,,,
824,24,"Ha reggeliztem volna, nem lennék most éhes","Ha	reggeliz-te-m	vol-na,	nem	len-né-k	most	éhes",If	eat.breakfast-PST-1SG	be.PST-COND	NEG	be.PRS-COND-1SG	now	hungry,"If I would have eaten breakfast, I would not be hungry now",,,,,
825,24,Egy napon még megtalálhatjuk őt,Egy	nap-on	még	meg-talál-hat-juk	őt,one	day-SPRESS	yet	PRV-find-DER-1PL.OC	3SG-ACC,We may find him on one day,,,,,
826,24,A dolog megoldódhat holnapra,A	dolog	meg-old-ód-hat	holnap-ra,DEF	thing	PRV-solve-REFL-DER.PRS.3SG	tomorrow-SUBL,The thing may be solved by tomorrow,,,,,
827,24,bejöhetsz,be-jö-het-sz,PRV-come-DER-PRS.2SG,You may come in,,,,,
828,24,Jöjjön el!,Jöj-j-ön	el!,come-IMP-3SG	PRV,Let her/him come!,,,,,
829,24,"Azt mondta, hogy menjek el","Az-t	mond-ta,	hogy	men-j-ek	el",that-ACC	say-PST.3SG.OC	that	go-IMP-1SG	PRV,S/he said to me to go away,,,,,
830,24,"Azt akarja, hogy énekeljek","Az-t	akar-ja,	hogy	énekel-j-ek",that-ACC	want-PRS.3SG.OC	that	sing-IMP-1SG,S/he wants me to sing,,,,,
831,24,Itt beszélnek magyarul,Itt	beszél-nek	magyar-ul,here	speak-PRS.3PL	Hungarian-ESS,Hungarian is spoken here / One can speak Hungarian here,,,,,
832,24,Itt nem sátorozhatsz,Itt	nem	sátor-oz-hat-sz,here	NEG	tent-VBZ-POT-PRS.2SG,You may not camp here / One may not camp here,,,,,
833,24,Magyarországra megyek magyarul tanulni,Magyarország-ra	megy-ek	magyar-ul	tanul-ni,Hungary-SUBL	go-PRS.1SG	Hungarian-ESS	study-INF,I'm going to Hungary to learn Hungarian,,,,,
834,24,Havazik,Hav-az-ik,snow-VBZ-PRS.3SG,It is snowing,,,,,
835,24,Ő tanár volt,Ő	tanár	volt,3SG	teacher	be.PST.3SG,S/he was a teacher,,,,,
836,24,Anna és Péter,,,Anna and Péter,,,,,
837,24,Anna olvas és tanul,Anna	olvas	és	tanul,Anna	read.PRS.3SG	and	study.PRS.3SG,Anna reads and studies,,,,,
838,24,Anna olvas és Péter tanul,Anna	olvas	és	Péter	tanul,Anna	read.PRS.3SG	and	Péter	study.PRS.3SG,Anna reads and Péter studies,,,,,
839,24,Nincs otthon kenyér,Nincs	otthon	kenyér,NEG.EX	home.LOC	bread,There is no bread at home,,,,,
840,24,"Nem látva a kutyát, megbotlott","Nem	lát-va	a	kutyá-t,	megbotl-ott",NEG	see-PTCP	DEF	dog-ACC	trip.over-PST.3SG,"As s/he did not see the dog, he tripped over",,,,,
841,24,Nem látta meg a kutyát és megbotlott,Nem	lát-ta	meg	a	kutyá-t	és	megbotl-ott,NEG	see-PST.3SG	PRV	DEF	dog	and	trip.over-PST.3SG,S/he did not see the dog and tripped over,,,,,
842,24,befejezetlen,befejez-etlen,finish-ADZ,not finished,,,,,
843,24,megvarratlan,megvarr-atlan,sew-ADZ,not sewn,,,,,
844,24,olvasó fiú,olvas-ó	fiú,read-PTCP	boy,a boy who is reading,,,,,
845,24,az Anna által tegnap olvasott könyv,az	Anna	által	tegnap	olvas-ott	könyv,the	Anna	by	yesterday	read-PASS.PST.PTCP	book,the book read by Anna yesterday,,,,kenesei_hungarian_1998[46],
846,24,a medencébe ugrott lány,a	medencé-be	ugr-ott	lány,the	pool-ILL	dive-PASS.PST.PTCP	girl,the girl that (has/had) dived into the pool,,,,kenesei_hungarian_1998[47],
847,24,olvasandó könyv,olvas-andó	könyv,read-PTCP	book,a book that will be/has to be read,,,,,
848,24,író,ír-ó,write-PTCP,writer,,,,,
849,24,író fiú,ír-ó	fiú,write-PTCP	boy,a boy who is writing,,,,,
850,24,A fiú megmosása/megfürdetése,A	fiú	meg-mosás-a/meg-fürdetés-e,DEF	boy	PRV-washing-POSS.3SG/PRV-bathing-POSS.3SG,"the washing of the boy, the bathing of the boy",,,,,
851,24,a fiú szobája,a	fiú	szobája,DEF	boy	room-POSS.3SG,the boy's room,,,,,
852,24,A kutyák okosak,A	kutyák	okosak,DEF	dog-PL	smart-PL,Dogs are smart,,,,,
853,24,legokosabb,leg-okos-abb,PFX-smart-COMP,the smartest,,,,,
854,24,A fa mellett,A	fa	mellett,DEF	tree	beside,beside the tree,,,,,
855,24,mellettem,mellett-em,beside-POSS.1SG,beside me,,,,,
856,24,mellettünk,mellett-ünk,beside-POSS.1PL,beside us,,,,,
857,24,A kutya a ház elé fut,A	kutya	a	ház	elé	fut,DEF	dog	DEF	house	before.ILL	run.PRS.3SG,The dog runs in front of the house,,,,,
858,24,A kutya a ház előtt van,A	kutya	a	ház	előtt	van,DEF	dog	DEF	house	before.INE	be.PRS.3SG,The dog is in front of the house,,,,,
859,24,A kutya a ház elől futott el,A	kutya	a	ház	elől	futott	el,DEF	dog	DEF	house	before.ELA	run-PST.3SG	PRV,The dog ran from the front of the house,,,,,
860,24,egy ház,egy	ház,one	house,one house,,,,,
861,24,két ház,két	ház,two	house,two houses,,,,,
862,24,száz ház,száz	ház,hundred	house,hundred houses,,,,,
863,24,A fiú a lánynak adta a könyvet,A	fiú	a	lánynak	adta	a	könyvet,DEF	boy	DEF	girl-DAT	give-PST.3SG.OC	DEF	book-ACC,The boy gave the book to the girl,,,,,
864,24,Tatabányáig megyek,Tatabányá-ig	megy-ek,Tatabánya-TERM	go-PRS.1SG,I travel till Tatabánya,,,,,
865,24,Táskátlanul/ruhátlanul mentem az iskolába,Táskátlanul/ruhátlanul	men-tem	az	iskolá-ba,bag-PRIV-ESS/clothes-PRIV-ESS	go-PST.1SG	DEF	school-ILL,I went to school without a bag/without clothes,,,,,
866,24,házba,ház-ba,house-ILL,to the house,,,,,
867,24,házban,ház-ban,house-INE,in the house,,,,,
868,24,házból,ház-ból,house-ELA,from the house,,,,,
869,24,házba : házban : házból,ház-ba	:	ház-ban	:	ház-ból,house-ILL	:	house-INE	:	house-ELA,in(to) the house : in the house : from the house,,,,,
870,24,asztalra : asztalon : asztaról,asztal-ra	:	asztal-on	:	aszta-ról,table-SUBL	:	table-SPRESS	:	table-DELAT,on(to) the table : on the table : from (top of) the table,,,,,
871,24,ablakhoz : ablaknál : ablaktól,ablak-hoz	:	ablak-nál	:	ablak-tól,window-ALL	:	window-ADE	:	window-ABL,to the window : at the window : from (near) the house,,,,,
872,24,kutyával,kutyá-val,dog-INS,with a dog,,,,,
873,24,busszal,busszal,bus-INS,by the bus,,,,,
874,24,Orvosnak tanult,Orvos-nak	tanul-t,doctor-DAT	study-PST.3SG,S/he studied to be a doctor,,,,,
875,24,Orvossá vált,Orvos-sá	vált,doctor-TRA	become-PST.3SG,S/he became a doctor,,,,,
876,24,Orvosként dolgozik,Orvos-ként	dolgoz-ik,doctor-ESS	work-PRS.3SG,S/he works as a doctor,,,,,
877,24,Mosd meg a kezedet,Mosd	meg	a	kez-ed-et,wash	PRV	DEF	hand-POSS.2SG-ACC,Wash your hands,,,,,
878,24,Az embernek a barátja,Az	ember-nek	a	barát-ja,DEF	human-DAT	…	friend-POSS.3SG,friend of man,,,,,
879,24,Az ember barátja,Az	ember	barát-ja,DEF	human	friend-POSS.3SG,friend of man,,,,,
880,24,Az ember barátja,Az	ember	barát-ja,DEF	human	friend-POSS.3SG,friend of man,,,,,
881,24,ki,,,who,,,,,
882,24,mi,,,what,,,,,
883,24,Mit keres ez itt?,Mit	keres	ez	itt?,what-ACC	look.for.PRS.3SG	this	here,What does s/he look for here?,,,,,
884,24,régi film : öreg ember,,,old movie : old man,,,,,
885,24,új ruha : fiatal férfi,,,new dress vs. young man,,,,,
886,24,hal,,,fish,,,,,hɒl
887,24,hall,,,hears,,,,,hɒl:
888,24,kemény,,,hard,,,,,ˈkɛme:ɲ
889,24,kémény,,,chimney,,,,,ˈke:me:ɲ
890,24,akar,,,wants,,,,,ˈɒkɒr
891,24,akár,,,either,,,,,ˈɒka:r
892,24,áll,,,stand,,,,,aːlː
893,24,kutya,,,dog,,,,,ˈkucɒ
894,24,állnak,állnak,stand.3PL,,,,,,aːlːnɒk
895,24,kutyámat,kutyámat,dog.POSS.1SG.ACC,,,,,,kucaːmɒt
896,24,törökhöz,törökhöz,Turkish.ALL,,,,,,ˈtørøkhøz
897,24,ördög,,,devil,,,,,ˈør.døg
898,24,kar,,,arm,,,,,kɒr
899,24,kár,,,"damage, harm",,,,,kaːr
900,24,üdvös,,,"beneficial, useful",,,,,ˈyd.vøʃ
901,24,ördög,,,devil,,,,,ˈør.døg
902,24,ablak,,,window,,,,,ˈɒb.lɒk
903,24,klaviatúra,,,keyboard,,,,,ˈklɒviɒtu:rɒ
904,24,szkeptikus,,,sceptical,,,,,ˈskɛptikuʃ
905,24,templom,,,church,,,,,ˈtɛmp.lom
906,24,templom,,,church,,,,,ˈtɛmp.lom
907,24,mumpsz,,,mumps,,,,,mumps
908,24,nagy,,,big,,,,,nɒɟ
909,24,nyár,,,summer,,,,,ɲaːr
910,24,cica,,,kitten,,,,,ˈt͡si.t͡sɒ
911,24,csoda,,,miracle,,,,,ˈt͡ʃo.dɒ
912,24,sör,,,beer,,,,,ʃør
913,24,jobb,,,"right (side), better",,,,,jobː
914,24,hó,,,snow,,,,,hoː
915,24,fa,,,tree,,,,,fɒ
916,13,Muoi lohheen,Muoi	lohheen,1DU	read.1DU,We two read,,,,,
917,13,Párnááh luuhâv,Párnááh	luuhâv,child.PL	read.3DU,Two children read,,,,,
918,13,táválâš tááluin ~ táválijn tááluin,táválâš	tááluin	~	táválijn	tááluin,regular.ATTR	house.PL.LOC	~	regular.PL.LOC	house.PL.LOC,in regular houses,,,,,
919,13,taan táálust,taan	táálust,this.SG.GEN	house.SG.LOC,in this house,,,,,
920,13,Máttáátteijee čooskij uáppee já kaačâi olgos,Máttáátteijee	čooskij	uáppee	já	kaačâi	olgos,teacher	hit-PST.3SG	student.ACC	and	run.PST.3SG	outside,The teacher hit the student and ran outside,,,,,
921,13,kaččâđ : kačâdiđ,kaččâđ	:	kačâ-diđ,run	:	run-FRQ,to run : to run (freq.),,,,,
922,13,puáldiđ : poldâččiđ,puáldiđ	:	pold-âččiđ,burn	:	burn-FRQ,to burn : to burn (freq.),,,,,
923,13,sierâdiđ : sierâdâllâđ,sierâdiđ	:	sierâd-âllâđ,play	:	play-FRQ,to play : to play (freq.),,,,,
924,13,Mun lam uástimin uđđâ auto,Mun	lam	uástimin	uđđâ	auto,2SG	be.1SG	buy.PROG	new	car.ACC,I am buying a new car,,,,,
925,13,Mun vuálgám itten kuálástiđ,Mun	vuálgám	itten	kuálásti-đ,1SG	go-PRS.1SG	tomorrow	fish-INF,I am going to go fishing tomorrow,,,,,
926,13,Juná lii vyelgimin,Juná	lii	vyelgimin,train	be.3SG	leave.ACT.ESS,The train is about to leave,,,,,
927,13,"Ko mun poottim, sun lâi jo vuálgám","Ko	mun	poottim,	sun	lâi	jo	vuálgám",when	1SG	come-PST.1SG	3SG	be-PST.3SG	already	leave.PRF.PTCP,When I came he had already left,,,,,
928,13,"Jis tun liččih liäibum kááhu, mun purâččim tom","Jis	tun	liččih	liäibum	kááhu,	mun	purâččim	tom",if	2SG	be-COND.2SG	bake-PRF-PCPL	cake-ACC	1SG	eat-COND.1SG	it-ACC,"If you would have baked a cake, I would eat it",,,,,
929,13,Äšši čielgiš itten,Äšši	čielgiš	itten,thing-NOM	clear-POT.3SG	tomorrow,The matter will probably be solved tomorrow,,,,,
930,13,Puáđus teehi,Puáđus	teehi,come-IMP.3SG	here,Let him come here,,,,,
931,13,Säämist kuálásteh ennuv,Säämist	kuálásteh	ennuv,Lapland.LOC	fish.3PL	a_lot,People fish a lot in Lapland,,,,,
932,13,Arva,Arva,rain.3SG,It is raining,,,,,
933,13,Sun lii máttáátteijee,Sun	lii	máttáátteijee,3SG	be.3SG	teacher,S/he is a teacher,,,,,
934,13,Sun lâi máttáátteijee,Sun	lâi	máttáátteijee,3SG	be-PST.3SG	teacher,S/he was a teacher,,,,,
935,13,Ánná já Petter,Ánná	já	Petter,Anna	and	Petter,Anna and Petter,,,,,
936,13,Ánná lohá já sárgu,Ánná	lohá	já	sárgu,Anna	read.3SG	and	draw.3SG,Anna reads and draws,,,,,
937,13,Ánná lohá já Petter sárgu,Ánná	lohá	já	Petter	sárgu,Anna	read.3SG	and	Petter	draw.3SG,Anna reads and Petter draws,,,,,
938,13,Mun luuvâm,Mun	luuvâm,1SG	read-1SG,I read,,,,,
939,13,Mun jiem luuvâ,Mun	jiem	luuvâ,1SG	NEG.PRS.1SG	read.CNG,I don't read,,,,,
940,13,jäämmiđ : jämihánnáá,jäämmiđ	:	jämi-hánnáá,die-INF	:	die-ABE,to die : without dying,,,,,
941,13,lohhee kandâ,lohhee	kandâ,read.PRS.PTCP	boy.NOM,a reading boy,,,,,
942,13,luuhâm kandâ,luuhâm	kandâ,read.PST.PTCP	boy.NOM,a boy who has been reading,,,,,
943,13,luhhum kandâ,luhhum	kandâ,be.read.PST.PTCP	boy.NOM,a boy who has read,,,,,
944,13,Kirje luuhâm kandâ,Kirje	luuhâm	kandâ,book.ACC	read.PST.PTCP	boy.NOM,A boy who has read a book,,,,,
945,13,Mun lam lohhee,Mun	lam	lohhee,1SG	be.1SG	read.PRS.PTCP,I am a reader,,,,,
946,13,Mu lam kirje lohhee kandâ,Mun	lam	kirje	lohhee	kandâ,1SG	be.1SG	book.ACC	read.PRS.PTCP	boy.NOM,I am a boy who reads a book,,,,,
947,13,Ele ustevijd vájáldit!,Ele	ustevijd	vájáldit!,NEG.IMP	friend.PL.ACC	forget.CNG,Don’t forget friends!,,,,,
948,13,Kaandah láá kuheh,Kaandah	láá	kuheh,boy.PL.NOM	be-3PL	tall.PL.NOM,The boys are tall,,,,,
949,13,muččâd : muččâdub : muččâdumos,muččâd	:	muččâdub	:	muččâdumos,beautiful	:	beautiful-COMP	:	beautiful-SPRL,beautiful : more beautiful : the most beautiful,,,,,
950,13,ohtâ kandâ,ohtâ	kandâ,one.NOM	boy.NOM,one boy,,,,,
951,13,kyehti kaandâ,kyehti	kaandâ,two.NOM	boy.GEN,two boys,,,,,
952,13,čiččâm kandâd,čiččâm	kandâd,seven.NOM	boy.PRT,seven boys,,,,,
953,13,ohtâ kandâ,ohtâ	kandâ,one.NOM	boy.NOM,one boy,,,,,
954,13,kyehti kaandâ,kyehti	kaandâ,two.NOM	boy.GEN,two boys,,,,,
955,13,čiččâm kandâd,čiččâm	kandâd,seven.NOM	boy.PRT,seven boys,,,,,
956,13,Mun vuolgim paargon pursâttáá,Mun	vuolgim	paargon	pursâttáá,1SG	leave-PST-1SG	work-ILL	handbag-ABE,I left for work without a/the handbag,,,,,
957,13,Mun vuálgám paargon,Mun	vuálgám	paargon,1SG	go.1SG	work.ILL,I go to work,,,,,
958,13,Mun lam käävpist,Mun	lam	käävpist,1SG	be-1SG	groecery_store-LOC,I am at a/the grocery store,,,,,
959,13,Mun puáđám käävpist,Mun	puáđám	käävpist,1SG	come-1SG	grocery_store-LOC,I come from a/the grocery store,,,,,
960,13,Sun porá pastemáin,Sun	porá	pastemáin,3SG	eat.3SG	spoon.COM,He eats with a spoon,,,,,
961,13,Sun parga máttáátteijen,Sun	parga	máttáátteijen,3SG	work.3SG	teacher.ESS,S/he works as a teacher,,,,,
962,13,Sun šadda máttáátteijen,Sun	šadda	máttáátteijen,3SG	become.3SG	teacher.ESS,S/he becomes a teacher,,,,,
963,13,kii/kote : mii,kii/kote	:	mii,who	:	what,who : what,,,,morottaja_notes_nodate,
964,13,Tot puátá kolliđ muu onne,Tot	puátá	kolliđ	muu	onne,it	come-3SG	visit-INF	1SG-ACC	today,S/he (lit. it) is coming to visit me today,,,,,
965,13,tálustis,tálu-st-is,house-LOC-POSS.3,in his/their house,,,,,
966,13,táálusttáá,táálu-s-ttáá,house-POSS.3-ABE,without his/their house,,,,,
967,13,táluidânguin,tálu-id-ân-guin,house-COM-POSS.3-COM.PL,with his/their houses,,,,,
968,13,iänui,,,mother's brother,,,,,
969,13,eehi,,,father's older brother,,,,,
970,13,čeeci,,,father's younger brother,,,,,
971,13,kuáski,,,mother’s older sister,,,,,
972,13,muáđá,,,mother’s younger sister,,,,,
973,13,eehi,,,father’s older brother,,,,,
974,13,čeeci,,,father’s younger brother,,,,,
975,13,páál*u,páál*u,ball.GEN,,,,,,pæːlu
976,13,páálu,páálu,pole.GEN,,,,,,pæːllu
977,13,ša'lde,ša'lde,bridge.GEN/ACC.SG,,,,,,ʃɑlde
978,13,šalde,šalde,bridge.NOM.SG,,,,,,ʃɑlːde
979,13,kandâ,kandâ,boy.NOM,,,,,,kɑnːdɤ
980,13,kaandâ,kaandâ,boy.GEN,,,,,,kɑːndɤ
981,13,kuáddá,kuáddá,pillow.NOM,,,,,,kuædːdæ
982,13,kuáddáá,kuáddáá,small_pillow.GEN,,,,,,kuædːdæː
983,13,muoṛâ,muoṛâ,tree.NOM,,,,,,muorrɤ
984,13,muorrâd,muorrâd,tree.ACC,,,,,,muorːrɤd
985,13,kome,kome,ghost.GEN,,,,,,kome
986,13,komme,komme,ghost.NOM,,,,,,komme
987,13,määli,määli,soup.ACC/GEN,,,,,,mææli
988,13,määḷi,määḷi,soup.NOM,,,,,,mæælli
989,13,määllid,määllid,soup.ACC,,,,,,mæælːlid
990,13,kaandâ,kaandâ,boy.GEN,,,,,,kɑːndɤ
991,13,kan.dâ,kan.dâ,boy.NOM,,,,,,kɑnː.dɤ
992,13,máá.tu,máá.tu,worm.NOM,,,,,,mææ.tu
993,13,tupe,tupe,house.NOM,,,,,,tu.pe
994,13,väziškyettiđ,,,,,,,,væ.ziˌʃkyetː.tið
995,13,ka.vâs.tâl'škyet.tiđ,,,to start yawning,,,,,
996,13,máá.tu,máá.tu,worm.NOM,,,,,,mæːtu
997,13,kuobžâ,kuobžâ,bear.NOM,,,,,,
998,13,kyeli,kyeli,fish.NOM,,,,,,
999,13,kieđâ,kieđâ,hand.GEN,,,,,,
1000,13,kuálán,kuálán,fish-ILL,,,,,,
1001,13,čiärum,čiärum,cry-1SG,,,,,,
1002,13,kye'le,kye'le,fish.GEN/ACC.SG,,,,,,kyele
1003,13,pygálys,pygálys,reindeer_round-up.NOM,,,,,,pygælys
1004,13,ennuv,,,a lot,,,,,ɤnːnuv
1005,13,čääci,,,water,,,,,
1006,13,čeeci,,,uncle,,,,,
1007,13,steevvil,,,boot,,,,,
1008,13,styeres,,,big,,,,,
1009,13,šnuákkuđ,,,to peck,,,,,
1010,13,puárskudiđ,,,to blunder,,,,,
1011,13,njamma,,,tit,,,,,
1012,13,njaalâ,,,arctic fox,,,,,
1013,13,pelji,,,ear,,,,,
1014,13,maŋa,,,after,,,,,
1015,13,juŋŋâ,,,lingonberry,,,,,
1016,13,ucce,,,small,,,,,
1017,13,kaččâđ,,,to run,,,,,
1018,13,šahe,,,pig,,,,,
1019,13,lohá,lohá,read.3SG,s/he reads,,,,,
1020,13,tiäđám,tiäđám,know-1SG,I know,,,,,
1021,13,fáámu,,,power,,,,,
1022,13,peehiđ,,,to creep,,,,,peːhið
1023,13,piäv*ám,piäv*ám,creep-1SG,I creep,,,,,piæv.væm
1024,13,keessiđ,,,to pull,,,,,keːssið
1025,13,kiäsám,kiäsám,pull-1SG,,,,,,kiæsæm
1026,32,panaržəbəj bar,panar-žə-bəj	bar,kiss-OPT.DU-1DU	PTCL,Let's kiss each other!,,,,gusev_inel_2023[PKZ_196X_SU0203.PKZ.147 (148)],
1027,32,noʔ deʔpiʔi šide tibi,noʔ	deʔ-pi-ʔi	šide	tibi,grass	bring-PST-3PL	two	man,Two men brought grass,,,,gusev_inel_2023[PKZ_196X_SU0221.031 (031)],
1028,32,urgo sagər măjagən kubi: maʔ nuga,urgo	sagər	măja-gən	ku-bi:	maʔ	nu-ga,big	black	mountain-LOC	see-PST	tent	stand-PRS,On the big black mountain s/he saw: a tent is standing,,,,gusev_inel_2023[AIN_1912_Frogwoman_flk.032 (003.003) AIN_1912_Frogwoman_flk.033 (003.004)],
1029,32,kamǝn măn amorbińi dĭ šobi,kamǝn	măn	amor-bi-ńi	dĭ	šo-bi,when	1SG.NOM/GEN	eat-PTCP-LAT/LOC.POSS.1SG	DEM	come-PST,S/he came while I was eating,,,,klumpp_kamas_2016[56],
1030,32,ibiiʔ idǝm,i-bi-iʔ	idǝ-m,take-PST-3PL	DEM-ACC,They took that one,,,,klumpp_kamas_2016[68],
1031,32,neťaktǝ săbǝjʔleibi,ne-ťaktǝ	săbǝjʔ=lei-bi,woman.old	take.out=DIRECT-PST,S/he took out a woman’s dead body,,,,klumpp_kamas_2016[69],
1032,32,deʔ măna amzittə kaška!,de-ʔ	măna	am-zittə	kaška,give-IMP.2SG	1SG.LAT	eat-INF.LAT	porridge,Give me some porridge to eat!,,,,gusev_inel_2023[PKZ_196X_Ducks_flk.050 (052)],
1033,32,"dĭ nüke kambi, kambi, iššo maʔ kubi","dĭ	nüke	kam-bi,	kam-bi,	iššo	maʔ	ku-bi",DEM	wife	go-PST	go-PST	else	tent	see-PST,"The woman went, went, found another tent",,,,klumpp_kamas_2016[78],
1034,32,üʔmǝl,üʔmǝ=l,run=FRQ,to run frequently,,,,klumpp_kamas_2016[57],
1035,32,Il mĭlleʔbəʔjə,Il	mĭl-leʔbə-ʔjə,people	go-DUR-3PL,People are going,,,,gusev_inel_2023[PKZ_196X_ScarlettFlower_flk.079 (081)],
1036,32,"i döbǝr amnoźittǝ šobiiʔ, kamǝn šĭšǝge molāmbi","i	döbǝr	amno-źit-tǝ	šo-bi-iʔ,	kamǝn	šĭšǝge	mo=lām-bi",and	hereto	live-INF-LAT	come-PST-3PL	when	cold	become=RES-PST,And they came here to live when it had become cold,,,,kunnap_kamassilaisia_1976[119],
1037,32,elǝm,e-lǝ-m,NEG-FUT-1SG,I won't,,,,klumpp_kamas_2016[53],
1038,32,kubindǝ maʔ nuga,ku-bi-n-dǝ	maʔ	nu-ga,see-PTCP-LAT/LOC-POSS.3SG	tent	stand-3SG,"As it sees (lit. in its seeing), there is a tent standing",,,,szeverenyi_mirative_2024[121],
1039,32,tāŋgu ńeʔbdənzəliem,tāŋgu	ńeʔbdə=nzə-lie-m,tobacco	pull=DES-PRS-1SG,I want to smoke tobacco,,,,klumpp_kamas_2016[69],
1040,32,kandamze,kan-da-m=ze,go-PTCP-1SG=PTCL,I would go,,,,klumpp_kamas_2016[50],
1041,32,pusʼ amnogəj!,pusʼ	amno-gə-j,PTCL	sit-IMP-3SG,Let him/her sit!,,,,gusev_inel_2023[PKZ_19700821_09340-1bz.PKZ.134 (178)],
1042,32,pargǝštim,pargǝ-šti-m,carve-IMP-1SG,Let me carve!,,,,klumpp_kamas_2016[52],
1043,32,dĭzeŋ dʼaʔpiʔi multuksi!,dĭz-eŋ	dʼaʔ-pi-ʔi	multuk-si,DEM-PL	capture-PST-3PL	gun-INS,They were hunted with a gun,,,,gusev_inel_2023[PKZ_1970_F0205-01.PKZ.048 (060)],
1044,32,kɑːnǝn koʔbdobǝ izʲǝttǝ ʃobiɑm,kɑːn-ǝn	koʔbdo-bǝ	i-zʲǝt-tǝ	ʃo-biɑ-m,Khan-GEN	daughter-ACC.POSS.3SG	take-INF-LAT	come-PST-1SG,I have come to take the Khan’s daughter,,,,bakro-nagy_kamas_2022[831],
1045,32,ejümnie,ejüm-nie,become.warm-PRS.3SG,It becomes warm,,,,,
1046,32,šindidə ibi dĭgən,šindi-də	i-bi	dĭ-gən,who-INDF	be-PST	DEM-LOC,Somebody was here,,,,gusev_inel_2023[AA_1914_Head_flk.016 (002.014)],
1047,32,šində dön?,šində	dön,who	here,Who is here?,,,,gusev_inel_2023[PKZ_19700821_09340-1bz.PKZ.204 (256)],
1048,32,koʔbdo da nʼi,koʔbdo	da	nʼi,girl	and	boy,a girl and a boy,,,,gusev_inel_2023[PKZ_1964_SU0205.PKZ.246 (053.003)],
1049,32,ertə oʔbdəbiam da šü nendəbiem,ertə	oʔbdə-bia-m	da	šü	nendə-bie-m,early	collect-PST-1SG	and	fire	light-PST-1SG,I got up early and lit the fire,,,,gusev_inel_2023[PKZ_196X_SU0215.054 (057)],
1050,32,mańǝkkǝn ne naga,mańǝk-kǝn	ne	naga,near-LOC	woman	NEG.EX,There is no woman around here,,,,klumpp_kamas_2016[67],
1051,32,ej surarga kānǝm kānǝn noʔbdǝ tonnaʔbǝ,ej	surar-ga	kān-ǝm	kān-ǝn	noʔb-dǝ	tonnaʔbǝ,NEG	ask-PTCP	khan-ACC	khan-GEN	grass-POSS.3SG	step.on.DUR.PRS,without asking the Khan he steps on the Khan’s grass,,,,klumpp_kamas_2016[55],
1052,32,mĭŋgǝldǝžǝt külāmbi,mĭŋgǝl=dǝ=žǝt	kü=lām-bi,move=TR-CAR	die=RES-PST,died without making a move,,,,klumpp_kamas_2016[55],
1053,32,ťemdǝge maʔ,ťemdǝ-ge	maʔ,warm-PTCP	tent,warm(ed) tent,,,,klumpp_kamas_2016[54],
1054,32,mal kadardǝna kuza,mal	kadardǝ-na	kuza,cattle	herd-PTCP	man,a cattle herding person,,,,klumpp_kamas_2016[54],
1055,32,amorona ine,amor=o-na	ine,eat-INTR-PTCP	horse,a horse that has been eaten,,,,klumpp_kamas_2016[54],
1056,32,săbərgu pʼeːš săbərəjʔdna,săbərgu	pʼeːš	săbərəjʔd-na,broom	stove	sweep-PTCP,a broom sweeping the stove,,,,gusev_inel_2023[NN_1914_Riddles_flk.025 (001.025)],
1057,32,tüžöj ej surdona,tüžöj	ej	surdo-na,cow	NEG	milk-PTCP,the cow was not milked,,,,gusev_inel_2023[KZ_196X_TripToAginskoe2_nar.028 (029)],
1058,32,amorbin’i,amor-bi-n’i,eat-PTCP-LAT/LOC.POSS.1SG,when I was eating,,,,klumpp_kamas_2016[56],
1059,32,šolaʔ iʔbəne kuza,šo-laʔ	iʔbə-ne	kuza,come-CVB	lie-PTCP	person,an approaching person,,,,klumpp_kamas_2016[60],
1060,32,kömǝ poʔdǝ iʔböne ťogǝn noʔ ej özerie,kömǝ	poʔdǝ	iʔb=ö-ne	ťo-gǝn	noʔ	ej	özer-ie.,red	goat	lie=DUR-PTCP	place-LOC	grass	not	grow-PRS,At a place where the red goat had been lying grass doesn’t grow,,,,klumpp_kamas_2016[63],
1061,32,šona kuza,šo-na	kuza,come-AG.NMLZ	man,arriving (lit. coming) man,,,,klumpp_kamas_2016[54],
1062,32,kola mĭnzerona,kola	mĭnzer-o-na,fish	boil-INTR-PTCP,boiled fish,,,,gusev_inel_2023[PKZ_196X_SU0213.156 (156)],
1063,32,ťemdǝge maʔ,ťemdǝ-ge	maʔ,warm-PTCP	tent,warmed tent,,,,klumpp_kamas_2016[54],
1064,32,ej surarga kānǝm kānǝn noʔbdǝ tonnaʔbǝ,ej	surar-ga	kān-ǝm	kān-ǝn	noʔb-dǝ	tonnaʔbǝ,not	ask-PTCP	khan-ACC	khan-GEN	grass-POSS.3SG	step.on.DUR.PRS,Without asking the Khan he steps on the Khan’s grass,,,,klumpp_kamas_2016[55],
